Price,Year,Kilometer,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Make,Location,Fuel Type
2380000,2019,36000,4456.0,1796.0,1416.0,5.0,50.0,Audi,Jalandhar,Diesel
775000,2018,40000,3995.0,1745.0,1510.0,5.0,37.0,Maruti Suzuki,Chennai,Petrol
500000,2014,62000,3987.0,1698.0,1483.0,5.0,45.0,Volkswagen,Hyderabad,Diesel
675000,2011,97000,4596.0,2020.0,1447.0,5.0,66.0,Mercedes-Benz,Mumbai,Diesel
525000,2014,43550,3970.0,1682.0,1453.0,5.0,45.0,Volkswagen,Hyderabad,Petrol
850000,2019,28000,3998.0,1765.0,1647.0,5.0,52.0,Ford,Mumbai,Diesel
390000,2018,47874,3679.0,1579.0,1478.0,5.0,28.0,Renault,Bangalore,Petrol
965000,2018,87001,4375.0,1700.0,1475.0,5.0,43.0,Hyundai,Delhi,Diesel
975000,2013,72000,4755.0,1900.0,1785.0,7.0,78.0,Ssangyong,Bangalore,Diesel
3025000,2019,59000,4454.0,2044.0,1545.0,5.0,63.0,BMW,Mumbai,Diesel
650000,2012,143477,4555.0,1770.0,1755.0,7.0,55.0,Toyota,Dehradun,Diesel
1390000,2014,85900,4456.0,1796.0,1416.0,5.0,50.0,Audi,Agra,Diesel
950000,2022,10000,3995.0,1735.0,1515.0,5.0,37.0,Maruti Suzuki,Mumbai,Petrol
5900000,2018,47000,5052.0,1968.0,1740.0,7.0,75.0,Audi,Delhi,Diesel
409999,2014,55000,3850.0,1695.0,1530.0,5.0,42.0,Maruti Suzuki,Delhi,Petrol
575000,2017,69508,3995.0,1682.0,1483.0,5.0,45.0,Volkswagen,Ranga Reddy,Diesel
1450000,2022,2500,4549.0,1748.0,1489.0,5.0,40.0,Honda,Ludhiana,Diesel
185000,2010,64000,4490.0,1735.0,1560.0,5.0,50.0,Maruti Suzuki,Delhi,Petrol
1650000,2014,53089,4868.0,1854.0,1470.0,5.0,80.0,Mercedes-Benz,Navi Mumbai,Petrol
823000,2018,90000,4490.0,1730.0,1485.0,5.0,43.0,Maruti Suzuki,Bangalore,Petrol
2095000,2021,23000,4598.0,1894.0,1706.0,5.0,50.0,Tata,Hyderabad,Diesel
350000,2012,55000,3539.0,1475.0,1700.0,5.0,35.0,Maruti Suzuki,Hyderabad,Petrol
335000,2016,64000,3765.0,1660.0,1520.0,5.0,43.0,Hyundai,Bulandshahar,Diesel
649000,2020,52236,3765.0,1660.0,1520.0,5.0,43.0,Hyundai,Mangalore,Petrol
400000,2013,76000,4440.0,1695.0,1485.0,5.0,42.0,Honda,Delhi,Petrol
5500000,2020,19000,4633.0,1811.0,1429.0,5.0,57.0,BMW,Chennai,Petrol
1375000,2013,97000,4705.0,1840.0,1850.0,7.0,80.0,Toyota,Jalandhar,Diesel
1190000,2018,76000,4270.0,1780.0,1630.0,5.0,60.0,Hyundai,Chandigarh,Diesel
1930000,2021,15000,4598.0,1894.0,1706.0,5.0,50.0,Tata,Delhi,Diesel
990000,2015,98000,4585.0,1765.0,1760.0,7.0,55.0,Toyota,Mumbai,Diesel
725000,2017,36597,3985.0,1734.0,1505.0,5.0,45.0,Hyundai,Hyderabad,Petrol
6100000,2022,500,4686.0,1810.0,1442.0,5.0,66.0,Mercedes-Benz,Delhi,Diesel
575000,2015,48000,4490.0,1730.0,1485.0,5.0,43.0,Maruti Suzuki,Mumbai,Petrol
3200000,2016,55000,4600.0,2069.0,1690.0,7.0,65.0,Land Rover,Pune,Diesel
2850000,2022,16000,4735.0,1830.0,1795.0,7.0,55.0,Toyota,Ludhiana,Diesel
725000,2016,53000,4296.0,1695.0,1685.0,7.0,45.0,Maruti Suzuki,Delhi,Petrol
380000,2013,35000,4425.0,1695.0,1505.0,5.0,41.0,Nissan,Kanpur,Diesel
434999,2014,50000,3990.0,1680.0,1505.0,5.0,35.0,Honda,Mumbai,Petrol
425000,2016,52600,3971.0,1682.0,1469.0,5.0,45.0,Volkswagen,Varanasi,Petrol
675000,2020,25000,3995.0,1695.0,1501.0,5.0,35.0,Honda,Delhi,Petrol
399000,2014,74000,3995.0,1660.0,1520.0,5.0,43.0,Hyundai,Ahmedabad,Petrol
685000,2015,85000,4384.0,1699.0,1466.0,5.0,55.0,Volkswagen,Pune,Diesel
940000,2021,35000,4390.0,1699.0,1467.0,5.0,55.0,Volkswagen,Chennai,Petrol
13100000,2021,17000,5207.0,2157.0,1823.0,7.0,90.0,Mercedes-Benz,Delhi,Petrol
2690000,2016,57000,4629.0,1898.0,1653.0,5.0,75.0,Audi,Gurgaon,Diesel
1255000,2021,10000,4440.0,1695.0,1495.0,5.0,40.0,Honda,Mumbai,Petrol
825000,2009,63300,4628.0,1879.0,1651.0,5.0,75.0,Audi,Delhi,Diesel
390000,2014,46000,3765.0,1660.0,1520.0,5.0,43.0,Hyundai,Pune,Petrol
525000,2014,64000,4370.0,1700.0,1475.0,5.0,43.0,Hyundai,Ahmedabad,Diesel
3450000,2022,4600,4318.0,1805.0,1548.0,5.0,55.0,Audi,Gurgaon,Petrol
1090000,2017,144933,4585.0,1890.0,1785.0,7.0,70.0,Mahindra,Nashik,Diesel
275000,2009,80000,4420.0,1695.0,1480.0,5.0,42.0,Honda,Mohali,Petrol
434999,2015,32545,3895.0,1735.0,1555.0,5.0,45.0,Toyota,Kolkata,Petrol
2089999,2019,31000,4475.0,1850.0,1660.0,5.0,62.0,Hyundai,Delhi,Diesel
500000,2015,50000,3995.0,1695.0,1555.0,5.0,42.0,Maruti Suzuki,Dehradun,Diesel
400000,2015,65000,3995.0,1695.0,1555.0,5.0,42.0,Maruti Suzuki,Delhi,Diesel
225000,2012,26000,3585.0,1595.0,1550.0,5.0,35.0,Hyundai,Dehradun,Petrol
965000,2021,27000,3995.0,1821.0,1627.0,5.0,42.0,Mahindra,Delhi,Diesel
825000,2017,62000,4270.0,1780.0,1630.0,5.0,60.0,Hyundai,Dehradun,Diesel
254999,2012,17000,3565.0,1525.0,1590.0,5.0,35.0,Hyundai,Mohali,Petrol
525000,2015,39234,4107.0,1745.0,1880.0,7.0,60.0,Mahindra,Patna,Diesel
285000,2013,72000,3999.0,1765.0,1708.0,5.0,52.0,Ford,Faridabad,Diesel
229999,2011,41215,3640.0,1595.0,1520.0,5.0,35.0,Chevrolet,Hyderabad,Diesel
4400000,2020,16519,4425.0,1863.0,1652.0,5.0,54.0,Volvo,Mumbai,Petrol
200000,2011,51000,3620.0,1475.0,1460.0,5.0,35.0,Maruti Suzuki,Mumbai,Petrol
1011000,2019,74179,3995.0,1790.0,1640.0,5.0,48.0,Maruti Suzuki,Mumbai,Diesel
6500000,2020,13000,4658.0,1890.0,1644.0,5.0,66.0,Mercedes-Benz,Mumbai,Diesel
1063000,2019,31056,4300.0,1765.0,1590.0,5.0,48.0,Maruti Suzuki,Hyderabad,Diesel
675000,2016,49148,4265.0,1695.0,1685.0,7.0,45.0,Maruti Suzuki,Mumbai,Petrol
7475000,2021,13000,5063.0,1860.0,1494.0,5.0,80.0,Mercedes-Benz,Delhi,Diesel
7000000,2021,19000,4658.0,1890.0,1644.0,5.0,66.0,Mercedes-Benz,Mumbai,Diesel
2175000,2015,152000,4629.0,1898.0,1653.0,5.0,75.0,Audi,Surat,Diesel
690000,2015,59000,4440.0,1695.0,1495.0,5.0,40.0,Honda,Faridabad,Petrol
1525000,2016,32000,4456.0,1796.0,1416.0,5.0,50.0,Audi,Delhi,Diesel
475000,2011,72000,4950.0,1845.0,1475.0,5.0,70.0,Honda,Delhi,Petrol
1123000,2017,80000,4440.0,1729.0,1475.0,5.0,45.0,Hyundai,Bangalore,Diesel
990000,2019,21894,4395.0,1735.0,1690.0,7.0,45.0,Maruti Suzuki,Delhi,Petrol
5250000,2018,21000,4899.0,2094.0,1464.0,5.0,65.0,BMW,Chennai,Diesel
515000,2015,63587,3990.0,1680.0,1505.0,5.0,35.0,Honda,Mumbai,Diesel
850000,2019,32000,4490.0,1730.0,1485.0,5.0,43.0,Maruti Suzuki,Pune,Petrol
865000,2018,53694,3995.0,1790.0,1640.0,5.0,48.0,Maruti Suzuki,Pune,Diesel
365000,2009,140000,4160.0,1690.0,1530.0,5.0,43.0,Maruti Suzuki,Coimbatore,Diesel
3390000,2015,91100,5120.0,1934.0,1850.0,7.0,100.0,Mercedes-Benz,Delhi,Diesel
1450000,2014,58000,4915.0,1874.0,1455.0,5.0,65.0,Audi,Delhi,Diesel
434999,2012,76148,3940.0,1710.0,1505.0,5.0,45.0,Hyundai,Hyderabad,Diesel
650000,2015,104000,4456.0,1820.0,1930.0,8.0,60.0,Mahindra,Roorkee,Diesel
1175000,2013,50000,4701.0,1826.0,1427.0,5.0,63.0,Audi,Pune,Diesel
325000,2017,56000,3495.0,1550.0,1500.0,5.0,32.0,Hyundai,Dehradun,Petrol
525000,2014,48000,4315.0,1822.0,1695.0,5.0,50.0,Renault,Patna,Diesel
1225000,2021,23000,4395.0,1735.0,1690.0,7.0,45.0,Maruti Suzuki,Bangalore,Petrol
4200000,2021,5600,4549.0,1796.0,1446.0,5.0,43.0,Mercedes-Benz,Delhi,Diesel
550000,2015,33000,3985.0,1734.0,1505.0,5.0,45.0,Hyundai,Mumbai,Petrol
1275000,2019,58900,4270.0,1780.0,1665.0,5.0,55.0,Hyundai,Agra,Diesel
1585000,2019,65000,4395.0,1818.0,1640.0,5.0,60.0,Jeep,Mohali,Diesel
960000,2012,222000,4555.0,1770.0,1755.0,7.0,55.0,Toyota,Hyderabad,Diesel
3900000,2016,20000,4600.0,2069.0,1690.0,7.0,65.0,Land Rover,Hyderabad,Diesel
434999,2019,32000,3679.0,1579.0,1478.0,5.0,28.0,Renault,Mysore,Petrol
775000,2017,71000,4296.0,1695.0,1685.0,7.0,45.0,Maruti Suzuki,Delhi,Petrol
185000,2008,61000,3565.0,1595.0,1550.0,5.0,35.0,Hyundai,Pune,Petrol
560000,2017,29000,3765.0,1660.0,1520.0,5.0,43.0,Hyundai,Bangalore,Petrol
1000000,2014,158690,4585.0,1760.0,1760.0,7.0,55.0,Toyota,Ahmedabad,Diesel
5000000,2016,61000,4819.0,2141.0,1796.0,5.0,93.0,Mercedes-Benz,Mumbai,Diesel
635000,2016,92000,4490.0,1730.0,1485.0,5.0,43.0,Maruti Suzuki,Mohali,Diesel
650000,2020,42000,3995.0,1735.0,1515.0,5.0,37.0,Maruti Suzuki,Lucknow,Petrol
345000,2019,60969,3785.0,1635.0,1485.0,5.0,35.0,Datsun,Ranchi,Petrol
865000,2017,93000,4585.0,1890.0,1785.0,7.0,70.0,Mahindra,Ahmedabad,Diesel
1380000,2014,100000,4701.0,1826.0,1427.0,5.0,63.0,Audi,Bangalore,Diesel
585000,2018,31000,4490.0,1730.0,1485.0,5.0,43.0,Maruti Suzuki,Kolkata,Petrol
690000,2020,55000,3995.0,1745.0,1510.0,5.0,37.0,Toyota,Lucknow,Petrol
850000,2018,65000,4788.0,1903.0,1791.0,7.0,60.0,Tata,Patna,Diesel
1750000,2013,95000,4705.0,1840.0,1850.0,7.0,80.0,Toyota,Chennai,Diesel
275000,2013,85785,3775.0,1680.0,1620.0,5.0,43.0,Maruti Suzuki,Ambala Cantt,Diesel
690000,2018,38000,4390.0,1699.0,1467.0,5.0,55.0,Volkswagen,Dehradun,Petrol
1130000,2020,12905,3995.0,1775.0,1505.0,5.0,37.0,Hyundai,Bangalore,Petrol
2295000,2019,26000,4735.0,1830.0,1795.0,7.0,55.0,Toyota,Mumbai,Diesel
4100000,2021,9000,4549.0,1796.0,1446.0,5.0,43.0,Mercedes-Benz,Chennai,Petrol
725000,2018,65000,3994.0,1811.0,1607.0,5.0,44.0,Tata,Amritsar,Diesel
595000,2019,48000,3985.0,1734.0,1505.0,5.0,40.0,Hyundai,Delhi,Petrol
290000,2011,91000,3585.0,1595.0,1550.0,5.0,35.0,Hyundai,Ahmedabad,Petrol
6100000,2022,15000,4882.0,1894.0,1848.0,5.0,81.0,Jeep,Mumbai,Petrol
1080000,2020,52000,3995.0,1821.0,1627.0,5.0,42.0,Mahindra,Lucknow,Diesel
299000,2013,90000,4265.0,1695.0,1510.0,5.0,45.0,Toyota,Bulandshahar,Diesel
390000,2014,67000,3990.0,1680.0,1505.0,5.0,35.0,Honda,Delhi,Petrol
875000,2015,67000,4456.0,1820.0,1995.0,8.0,60.0,Mahindra,Varanasi,Diesel
1175000,2021,37556,3995.0,1770.0,1605.0,5.0,45.0,Hyundai,Nashik,Diesel
260000,2012,54000,3620.0,1475.0,1460.0,5.0,35.0,Maruti Suzuki,Bangalore,Petrol
650000,2019,42000,3990.0,1680.0,1505.0,5.0,35.0,Honda,Delhi,Petrol
625000,2017,55000,3995.0,1682.0,1483.0,5.0,45.0,Volkswagen,Pune,Petrol
1725000,2019,23952,4655.0,1835.0,1760.0,5.0,60.0,MG,Bangalore,Diesel
375000,2013,34000,3585.0,1595.0,1550.0,5.0,35.0,Hyundai,Mumbai,Petrol
639000,2020,44300,3695.0,1600.0,1560.0,5.0,35.0,Maruti Suzuki,Dharwad,Petrol
591000,2015,65000,4490.0,1730.0,1485.0,5.0,43.0,Maruti Suzuki,Ahmedabad,Diesel
4200000,2018,102000,4819.0,2141.0,1796.0,5.0,93.0,Mercedes-Benz,Patna,Diesel
250000,2009,110000,4420.0,1695.0,1480.0,5.0,42.0,Honda,Delhi,Petrol
1399000,2021,11000,4315.0,1800.0,1645.0,5.0,50.0,Kia,Pune,Petrol
175000,2009,65000,3565.0,1595.0,1550.0,5.0,35.0,Hyundai,Jamshedpur,Petrol
1600000,2013,80000,4899.0,2094.0,1464.0,5.0,65.0,BMW,Delhi,Diesel
285000,2013,25200,3539.0,1475.0,1700.0,5.0,35.0,Maruti Suzuki,Ahmedabad,Petrol
250000,2017,132683,4440.0,1695.0,1495.0,5.0,40.0,Honda,Kolkata,Diesel
625000,2017,81000,4315.0,1822.0,1695.0,5.0,50.0,Renault,Mohali,Diesel
4800000,2019,30000,4936.0,1868.0,1479.0,5.0,65.0,BMW,Delhi,Diesel
575000,2015,50599,3850.0,1695.0,1530.0,5.0,42.0,Maruti Suzuki,Chennai,Petrol
2800000,2017,29000,4454.0,2044.0,1545.0,5.0,63.0,BMW,Bangalore,Diesel
785000,2018,23000,3955.0,1694.0,1544.0,5.0,40.0,Honda,Chennai,Petrol
4575000,2019,50000,4600.0,2069.0,1724.0,7.0,65.0,Land Rover,Karnal,Diesel
1950000,2016,84878,4385.0,1831.0,1608.0,5.0,64.0,Audi,Nashik,Diesel
4800000,2019,31000,4936.0,1868.0,1479.0,5.0,65.0,BMW,Delhi,Diesel
1998999,2019,71063,4735.0,1830.0,1795.0,8.0,55.0,Toyota,Navi Mumbai,Diesel
475000,2016,69001,3999.0,1765.0,1708.0,5.0,52.0,Ford,Delhi,Petrol
415000,2014,62000,4370.0,1700.0,1475.0,5.0,43.0,Hyundai,Delhi,Diesel
375000,2012,82000,3995.0,1710.0,1505.0,5.0,45.0,Hyundai,Chandigarh,Diesel
300000,2011,49200,4265.0,1695.0,1510.0,5.0,45.0,Toyota,Mumbai,Petrol
1500000,2021,8000,3985.0,1820.0,1844.0,4.0,57.0,Mahindra,Agra,Petrol
975000,2019,58000,3995.0,1790.0,1640.0,5.0,48.0,Maruti Suzuki,Mumbai,Diesel
370000,2015,64000,3545.0,1490.0,1475.0,5.0,35.0,Maruti Suzuki,Mohali,Petrol
250000,2012,48568,3585.0,1595.0,1550.0,5.0,35.0,Hyundai,Mumbai,Petrol
3150000,2014,66500,5252.0,1899.0,1457.0,5.0,83.0,Jaguar,Delhi,Diesel
1115000,2018,58590,4585.0,1890.0,1785.0,7.0,70.0,Mahindra,Kolkata,Diesel
130000,2009,59000,3565.0,1595.0,1550.0,5.0,35.0,Hyundai,Kanpur,Petrol
299000,2013,47000,3850.0,1695.0,1530.0,5.0,42.0,Maruti Suzuki,Kolkata,Petrol
300000,2014,40000,3995.0,1710.0,1505.0,5.0,45.0,Hyundai,Kolkata,Petrol
3325000,2021,13092,4869.0,1864.0,1469.0,5.0,66.0,Skoda,Mumbai,Petrol
1950000,2016,57057,4701.0,1826.0,1427.0,5.0,63.0,Audi,Ludhiana,Diesel
500000,2015,90000,3995.0,1695.0,1555.0,5.0,42.0,Maruti Suzuki,Ludhiana,Diesel
595000,2015,45000,3995.0,1760.0,1555.0,5.0,45.0,Hyundai,Thane,Petrol
484999,2018,44000,3715.0,1635.0,1565.0,5.0,35.0,Maruti Suzuki,Delhi,Petrol
1700000,2021,17000,3985.0,1820.0,1855.0,4.0,57.0,Mahindra,Karnal,Diesel
579000,2019,50860,3655.0,1620.0,1675.0,5.0,32.0,Maruti Suzuki,Bangalore,Petrol
3800000,2020,20000,4903.0,1869.0,1837.0,7.0,80.0,Ford,Karnal,Diesel
3290000,2018,51000,4795.0,1855.0,1835.0,7.0,80.0,Toyota,Mumbai,Diesel
4250000,2018,24000,4686.0,1810.0,1442.0,5.0,66.0,Mercedes-Benz,Hyderabad,Diesel
535000,2017,34908,3995.0,1745.0,1500.0,5.0,37.0,Maruti Suzuki,Mumbai,Petrol
775000,2017,67000,4315.0,1822.0,1695.0,5.0,50.0,Renault,Mumbai,Diesel
345000,2014,19000,3600.0,1600.0,1560.0,5.0,35.0,Maruti Suzuki,Mumbai,Petrol
3400000,2019,30600,4689.0,1814.0,1496.0,5.0,50.0,Skoda,Hyderabad,Petrol
4500000,2018,49500,4936.0,1868.0,1479.0,5.0,65.0,BMW,Hyderabad,Diesel
525000,2016,18800,3955.0,1694.0,1544.0,5.0,40.0,Honda,Mumbai,Petrol
650000,2016,100000,3985.0,1734.0,1505.0,5.0,45.0,Hyundai,Hyderabad,Petrol
1074000,2017,50050,4270.0,1780.0,1630.0,5.0,60.0,Hyundai,Delhi,Petrol
1750000,2021,14000,4270.0,1780.0,1630.0,5.0,60.0,Hyundai,Chennai,Diesel
590000,2014,55000,4331.0,1822.0,1671.0,5.0,50.0,Nissan,Lucknow,Diesel
7990000,2018,23000,4784.0,2080.0,1391.0,4.0,60.9,Ford,Chennai,Petrol
1725000,2020,35000,4300.0,1790.0,1635.0,5.0,50.0,Hyundai,Dehradun,Diesel
630000,2019,20734,3695.0,1600.0,1560.0,5.0,35.0,Maruti Suzuki,Udupi,Petrol
6975000,2020,15200,4988.0,1890.0,1435.0,5.0,66.0,Mercedes-Benz,Delhi,Diesel
1375000,2013,83000,4705.0,1840.0,1850.0,7.0,80.0,Toyota,Jalandhar,Diesel
425000,2014,75000,3990.0,1680.0,1505.0,5.0,35.0,Honda,Amritsar,Diesel
2196000,2019,42794,4735.0,1830.0,1795.0,8.0,55.0,Toyota,Bangalore,Diesel
6300000,2020,40000,5140.0,1928.0,1901.0,6.0,57.0,Mercedes-Benz,Delhi,Diesel
200000,2008,41000,3495.0,1475.0,1460.0,5.0,35.0,Maruti Suzuki,Mysore,Petrol
250000,2009,72256,4420.0,1695.0,1480.0,5.0,42.0,Honda,Navi Mumbai,Petrol
2950000,2018,17300,4456.0,1796.0,1416.0,5.0,50.0,Audi,Bangalore,Diesel
985000,2017,68000,4456.0,1820.0,1995.0,8.0,60.0,Mahindra,Delhi,Diesel
750000,2019,43600,3995.0,1770.0,1605.0,5.0,45.0,Hyundai,Allahabad,Petrol
450000,2018,43000,3636.0,1475.0,1670.0,5.0,35.0,Maruti Suzuki,Allahabad,Petrol
849000,2021,17283,3995.0,1790.0,1640.0,5.0,48.0,Maruti Suzuki,Mumbai,Petrol
430000,2014,59000,3995.0,1695.0,1555.0,5.0,42.0,Maruti Suzuki,Guwahati,Petrol
740000,2017,88000,4296.0,1695.0,1685.0,7.0,45.0,Maruti Suzuki,Mohali,Diesel
12500000,2021,9500,5151.0,2000.0,1805.0,6.0,83.0,BMW,Chandigarh,Petrol
1260000,2018,36000,4270.0,1780.0,1665.0,5.0,55.0,Hyundai,Mumbai,Petrol
250000,2017,32000,3679.0,1579.0,1478.0,5.0,28.0,Renault,Kolkata,Petrol
975000,2018,53300,4440.0,1729.0,1475.0,5.0,45.0,Hyundai,Thane,Petrol
4151000,2022,1,4762.0,1847.0,1433.0,5.0,54.0,Audi,Delhi,Petrol
3250000,2020,32005,4454.0,1798.0,1545.0,5.0,61.0,BMW,Bangalore,Diesel
3450000,2018,35000,4892.0,1860.0,1837.0,7.0,80.0,Ford,Ludhiana,Diesel
6680000,2022,18223,4708.0,1891.0,1676.0,5.0,60.0,BMW,Ahmedabad,Petrol
600000,2016,92000,3995.0,1835.0,1839.0,7.0,60.0,Mahindra,Kanpur,Diesel
1465000,2019,22000,4570.0,1800.0,1465.0,5.0,50.0,Hyundai,Mumbai,Petrol
475000,2014,62000,4370.0,1700.0,1475.0,5.0,43.0,Hyundai,Delhi,Petrol
1000000,2022,4000,3991.0,1750.0,1605.0,5.0,40.0,Renault,Hyderabad,Petrol
1850000,2016,72000,4735.0,1830.0,1795.0,7.0,55.0,Toyota,Ludhiana,Diesel
570000,2015,60798,4490.0,1730.0,1485.0,5.0,43.0,Maruti Suzuki,Mumbai,Petrol
770000,2016,20000,4375.0,1700.0,1475.0,5.0,43.0,Hyundai,Pune,Petrol
1040000,2019,18000,4440.0,1695.0,1495.0,5.0,40.0,Honda,Delhi,Petrol
675000,2014,78000,4430.0,1817.0,1975.0,8.0,60.0,Mahindra,Ludhiana,Diesel
450000,2014,52000,3995.0,1695.0,1555.0,5.0,42.0,Maruti Suzuki,Delhi,Petrol
800000,2022,10000,3845.0,1735.0,1530.0,5.0,37.0,Maruti Suzuki,Jalandhar,Petrol
2200000,2021,32000,4655.0,1965.0,1922.0,7.0,63.0,Tata,Patna,Diesel
1075000,2015,138000,4585.0,1890.0,1785.0,7.0,70.0,Mahindra,Bangalore,Diesel
560000,2018,84500,3995.0,1735.0,1515.0,5.0,37.0,Maruti Suzuki,Ambala Cantt,Diesel
450000,2016,47000,3765.0,1660.0,1520.0,5.0,43.0,Hyundai,Dehradun,Petrol
4175000,2018,20000,4963.0,1879.0,1443.0,5.0,55.0,Volvo,Delhi,Diesel
5200000,2022,0,3850.0,1727.0,1414.0,4.0,44.0,MINI,Ahmedabad,Petrol
810000,2018,73000,4440.0,1729.0,1475.0,5.0,45.0,Hyundai,Pune,Diesel
1875000,2011,72000,5246.0,1899.0,1494.0,4.0,80.0,Mercedes-Benz,Mumbai,Petrol
520000,2015,42000,3955.0,1694.0,1544.0,5.0,40.0,Honda,Delhi,Petrol
8900000,2021,9000,4924.0,2157.0,1772.0,5.0,93.0,Mercedes-Benz,Delhi,Diesel
425000,2015,36528,3850.0,1695.0,1530.0,5.0,42.0,Maruti Suzuki,Varanasi,Diesel
325000,2012,30000,3850.0,1695.0,1530.0,5.0,42.0,Maruti Suzuki,Patna,Petrol
1889999,2021,17000,4655.0,1835.0,1760.0,5.0,60.0,MG,Delhi,Petrol
1950000,2016,79000,4644.0,1891.0,1713.0,5.0,70.0,Volvo,Ahmedabad,Diesel
5300000,2019,15087,4657.0,1881.0,1678.0,5.0,67.0,BMW,Mumbai,Diesel
950000,2018,41000,4456.0,1820.0,1930.0,8.0,60.0,Mahindra,Patna,Diesel
8500000,2021,32500,4953.0,2008.0,1776.0,7.0,71.0,Volvo,Ahmedabad,Diesel
1975000,2015,61000,4933.0,1874.0,1455.0,5.0,75.0,Audi,Delhi,Diesel
4200000,2017,85000,4819.0,2141.0,1796.0,5.0,93.0,Mercedes-Benz,Ludhiana,Diesel
3500000,2019,55000,4686.0,1810.0,1442.0,5.0,66.0,Mercedes-Benz,Pune,Diesel
375000,2017,45000,3679.0,1579.0,1478.0,5.0,28.0,Renault,Bhubaneswar,Petrol
1825000,2016,58000,4424.0,1804.0,1494.0,5.0,50.0,Mercedes-Benz,Lucknow,Diesel
1710000,2021,4400,3985.0,1820.0,1844.0,4.0,57.0,Mahindra,Mumbai,Petrol
375000,2014,35000,3600.0,1600.0,1560.0,5.0,35.0,Maruti Suzuki,Delhi,Petrol
285000,2016,22346,3395.0,1490.0,1475.0,5.0,35.0,Maruti Suzuki,Patna,Petrol
1850000,2021,23280,3985.0,1820.0,1920.0,6.0,57.0,Mahindra,Aurangabad,Petrol
621000,2013,72000,4265.0,1695.0,1685.0,7.0,45.0,Maruti Suzuki,Mumbai,Diesel
1475000,2016,82000,4695.0,1815.0,1840.0,7.0,70.0,Mitsubishi,Mumbai,Diesel
1800000,2015,86000,4705.0,1840.0,1850.0,7.0,80.0,Toyota,Ludhiana,Diesel
399000,2018,38000,3765.0,1660.0,1520.0,5.0,43.0,Hyundai,Kolkata,Petrol
890000,2015,138314,4270.0,1780.0,1630.0,5.0,60.0,Hyundai,Hyderabad,Diesel
1325000,2021,9900,4370.0,1700.0,1475.0,5.0,43.0,Hyundai,Mumbai,Petrol
5300000,2022,12500,4596.0,1770.0,1447.0,5.0,66.0,Mercedes-Benz,Hyderabad,Diesel
4775000,2018,51529,5063.0,1860.0,1494.0,5.0,80.0,Mercedes-Benz,Bangalore,Diesel
249000,2013,60000,3985.0,1850.0,1880.0,7.0,55.0,Mahindra,Kolkata,Diesel
509999,2019,48000,3695.0,1600.0,1560.0,5.0,35.0,Maruti Suzuki,Hyderabad,Petrol
1450000,2018,90000,4395.0,1818.0,1640.0,5.0,60.0,Jeep,Guwahati,Diesel
640000,2017,63000,4300.0,1765.0,1590.0,5.0,48.0,Maruti Suzuki,Delhi,Diesel
299000,2017,65822,3600.0,1600.0,1560.0,5.0,35.0,Maruti Suzuki,Lucknow,Diesel
1495000,2011,72100,5226.0,2120.0,1479.0,5.0,90.0,Mercedes-Benz,Mumbai,Diesel
14900000,2021,7534,4918.0,1983.0,1696.0,5.0,75.0,Porsche,Mumbai,Petrol
350000,2013,34000,3775.0,1695.0,1510.0,5.0,45.0,Toyota,Pune,Petrol
1421000,2017,75000,4735.0,1830.0,1795.0,7.0,55.0,Toyota,Varanasi,Diesel
595000,2017,99000,3955.0,1694.0,1544.0,5.0,40.0,Honda,Noida,Petrol
351000,2013,42000,3995.0,1695.0,1555.0,5.0,42.0,Maruti Suzuki,Patna,Diesel
325000,2012,118000,4490.0,1735.0,1560.0,5.0,50.0,Maruti Suzuki,Pune,Petrol
975000,2017,78000,4585.0,1890.0,1785.0,7.0,70.0,Mahindra,Mumbai,Diesel
825000,2019,44000,4490.0,1730.0,1485.0,5.0,43.0,Maruti Suzuki,Delhi,Petrol
1050000,2017,88757,4788.0,1903.0,1791.0,6.0,60.0,Tata,Indore,Diesel
1970000,2017,85000,4385.0,1831.0,1608.0,5.0,64.0,Audi,Chennai,Diesel
4100000,2020,12136,4526.0,1800.0,1420.0,5.0,50.0,BMW,Hyderabad,Diesel
1525000,2015,49000,4701.0,1826.0,1427.0,5.0,63.0,Audi,Mohali,Diesel
4150000,2021,6000,4549.0,1796.0,1446.0,5.0,43.0,Mercedes-Benz,Delhi,Petrol
725000,2017,64000,3995.0,1790.0,1640.0,5.0,48.0,Maruti Suzuki,Kolkata,Diesel
340000,2011,109000,4540.0,1760.0,1480.0,5.0,55.0,Toyota,Mumbai,Petrol
650000,2018,32000,3995.0,1745.0,1500.0,5.0,37.0,Maruti Suzuki,Delhi,Petrol
570000,2019,13000,3850.0,1695.0,1530.0,5.0,42.0,Maruti Suzuki,Delhi,Petrol
160000,2008,90000,4555.0,1770.0,1755.0,8.0,55.0,Toyota,Varanasi,Diesel
1220000,2020,35000,4456.0,1820.0,1995.0,7.0,60.0,Mahindra,Patna,Diesel
800000,2017,112000,4585.0,1890.0,1785.0,7.0,70.0,Mahindra,Muzaffurpur,Diesel
660000,2017,40000,3995.0,1745.0,1500.0,5.0,37.0,Maruti Suzuki,Pune,Petrol
575000,2017,53580,3999.0,1734.0,1601.0,5.0,40.0,Honda,Kolkata,Petrol
